,feat1,feat2,feat3,feat4,class
0,0.4313078272388403,0.5527762630770396,0.011499635118102744,0.5398707605394097,6
1,0.08832543675214483,0.5592405523487051,0.09469491907952848,0.3798431441295691,3
2,0.8349523084227235,0.5616632042521114,0.09877368918815868,0.3093045121759867,2
3,0.3639595953014104,0.09925847549787697,0.06076352514055183,0.48391566514872575,6
4,0.36424629948011444,0.1722632154242391,0.029233098971980814,0.5049923560662986,6
5,0.3658681510677394,0.42832852619399303,0.008689443058175886,0.5189918679650671,6
6,0.1509248925296246,0.5325265516836856,0.07478868708144441,0.3319620953840751,7
7,0.07185494020129873,0.20438775843312368,0.10454239958526246,0.34598796698877143,1
8,0.4556999379605036,0.2734365479498695,0.9043265881122111,0.8143817944859367,3
9,0.367870086937165,0.42814948722498103,0.05702721639956326,0.7012430528205618,1
10,0.40866518676485697,0.7031861008796791,0.05241523306146912,0.47893141411407675,4
11,0.16989413998761177,0.7720318008345415,0.12733031288232022,0.313878120339157,5
12,0.08866317937755291,0.6046218508448546,0.10547438267803504,0.3333699165164238,5
13,0.43807080727498726,0.22977644091741636,0.012360621900700336,0.5226312777260551,6
14,0.1175551020157812,0.6057782065486028,0.10312197360497598,0.32789217615753047,7
15,0.1950949370712932,0.79732949190535,0.12931342805593285,0.328366378143065,5
16,0.5313309394239919,0.06864143210248125,0.06873266776553233,0.6226981438957202,1
17,0.40162758344548566,0.5324813894732641,0.014663712693800332,0.5362629454040657,6
18,0.44435832660118985,0.7156741558622517,0.059857710295440666,0.44586222589636165,4
19,0.5097389206673845,0.5826494025924266,0.03089964235288531,0.4608520316282628,4
20,0.13266177587073696,0.6953815129329456,0.11287225895308403,0.3373568161617183,5
21,0.17912140031360804,0.7127216043456819,0.10003219461538931,0.35501403273657683,1
22,0.15689632574932993,0.5837506486964179,0.07933023165826684,0.46740485895089257,3
23,0.9373366989158893,0.3583181297199802,0.13571597518862782,0.2608060304466749,2
24,0.054278119648212275,0.3883991702966613,0.10264308141123198,0.28225555850258655,7
25,0.35063418162516735,0.917606449469863,0.15622944242443773,0.34197255895676404,5
26,0.034018867468959824,0.11655865507172636,0.1494677260198246,0.302906792342758,3
27,0.36974536468049074,0.006813205427504021,0.07964371672016496,0.4386279678065047,6
28,0.8729300049504068,0.31237644171554335,0.09921360224346647,0.3212306532022452,2
29,0.3205880881057481,0.13997502055355743,0.22531220801626814,0.8655263428126845,3
30,0.1436667641379044,0.5395611653264414,0.08378326304429402,0.30481504302897283,7
31,0.08406402797415385,0.4598593788192931,0.08037527930693478,0.4169726801489457,5
32,0.03656592567356437,0.2956394309390695,0.11508385491822819,0.3669960964593524,5
33,0.248384036645738,0.4350235090072559,0.02772630723939276,0.5413450512646077,4
