,feat1,feat2,feat3,feat4,class
0,0.5575740706201658,0.22698849326860351,0.1732691518885629,-0.049905483119037586,2
1,-0.3980829561190395,0.15501882304239964,0.0410268985994712,-0.08237003395676995,1
2,-0.3496181652025337,0.31176201640494944,0.04597190492244358,0.026196286814303554,0
3,-0.2384793095896287,-0.2232629064111053,0.009096045673156921,0.035363033412431716,1
4,-0.1733463887309916,-0.33030290317365846,0.01570890653693707,-0.08194179795977911,1
5,0.1514679248996891,-0.3570334914908174,0.06558361722586514,0.027869209326112754,2
6,-0.1501970710243168,-0.3118407404713432,-0.04259920621993808,0.07814485302059862,1
7,0.41939401444193125,-0.2738122211707441,0.06752732740703817,-0.1031051233296382,2
8,0.45428586235274043,-0.04655430918125481,0.09424640716874629,-0.030105263692154455,2
9,-0.05298121286575212,-0.4469437861254997,0.04094851390592591,-0.03928337173235557,2
10,-0.3121974521112215,0.09259101387646353,-0.14895179424821334,-0.02258104655197947,0
11,-0.4646874744888948,0.1832911022241568,0.07472195707362699,0.14230341285312278,0
12,-0.4781623307281536,0.10144992280614284,0.0009460802325311668,0.006341911241721193,1
13,-0.5980506347605947,0.0035704250218267794,0.10824237127800647,0.034125295555594896,1
14,0.2409442571952354,-0.08324587473176616,0.044375666042692066,0.06790306317798686,2
15,0.4680770215423231,0.1981290613271921,-0.10205034560214149,-0.08229320614595029,0
16,0.2909141728990001,-0.09154787434369299,-0.020146769437336353,-0.009218397667024975,2
17,0.18324865492750367,-0.3022680696851132,0.03060515294414304,-0.09095994155401056,2
18,0.5496609702880737,0.3067607329683394,-0.00019627842675738104,-0.03824080187744589,0
19,-0.1090113543197047,-0.3212104486578564,-0.016568728367673605,-0.14628731925574362,1
20,0.680730092476298,0.32443700709006784,-0.05941970784503018,0.019825244584981545,2
21,0.6237183998270832,0.2889958822123061,-0.20158617339250498,-0.036937891599882956,0
22,0.59930083466677,-0.13835827407075627,-0.0016348933438675621,0.02005321438903176,2
23,-0.5547730014480995,-0.03532366818906933,-0.11295241724304146,0.016235827229734403,1
24,0.3894219357502324,-0.24721756364367728,0.000619618948408256,0.007543950254147803,2
25,0.06935153080417338,0.1526600325263594,-0.0844914562116877,-0.2796260773914278,0
26,-0.14752149557234492,0.12754409447192172,-0.004765743995989922,0.15951606233183066,0
27,-0.2818885638066024,-0.2385089092268872,-0.17917430802646847,-0.013541457255529342,1
28,0.342062255858493,-0.15321389520108072,0.02678198708755969,-0.002293947207381091,2
29,-0.22625338824708582,-0.2632590690321672,-0.05721708184468935,0.05176619606703647,1
30,-0.04040320887397121,-0.40619555870210583,-0.002363391645398785,-0.1343818768530569,2
31,-0.7425100635302924,0.27752372981147977,0.02424538284527463,0.07598760106511507,0
32,-0.5436729886781593,0.3709883177558008,-0.09649383446013443,-0.15401891479997182,0
33,-0.726653883688256,0.3694625259818534,0.04371711158449486,0.0829236543114266,0
34,0.566178047413877,0.084310459126637,-0.044649193939569544,-0.05870296652314357,2
35,0.4359400313427474,0.13094148302293152,-0.18795290613273052,0.001288607504892642,2
36,0.5278383901068032,0.21146586625698316,0.005239890946696152,0.05025799384698855,2
37,0.2213739479582525,-0.07962540650823374,-0.08563995739138772,0.022656536701560707,2
38,-0.26665940412379224,0.2414848496308795,0.1458281769765021,-0.15079646580298628,0
39,-0.3681822979195765,0.1320294300062938,0.047350593806955076,0.06487927815193133,1
40,-0.1132054779213888,-0.13119979065853044,-0.06537492068739797,-0.08712381350410718,1
41,0.4979882349794026,0.10868830198147043,0.07786217657223098,0.01989166727610173,0
42,-0.5533782895465421,0.1569697140642713,0.12392315760918635,0.07146100921415315,1
43,-0.36510877580773227,-0.09152220572246887,0.0625465130762031,-0.0020151515921041415,1
44,0.4710628853913968,0.3036255256642142,0.11524470067219784,0.0041518042041805685,2
45,-0.38028150852589404,0.16314656040486064,0.11299698905287607,0.11948932354118952,0
46,0.3514292483711604,0.05041918802346267,-0.003816420249540949,0.08996167779299273,2
47,0.431759828202617,-0.2304669684537799,-0.035872537855782524,-0.1020030575186264,2
48,-0.44054686560806616,0.13825267006182784,0.05737396344499597,-0.10926625688193761,1
49,0.5627143115830041,0.08130091926510018,0.008697899657909484,0.008783282934477889,2
50,0.2858544461519545,0.1884730081133086,0.1862104349302316,0.11974915378166423,0
51,-0.12105237442999472,-0.3475548990777592,-0.04872930854501116,0.046476816964992826,1
52,-0.22221901936527336,0.197245790559916,-0.007071696459553859,-0.007257612828959899,0
53,0.45548725317788136,0.003662917610519073,-0.039698585386125425,0.03171203879713789,2
54,-0.49398256212225833,-0.02831982664437461,-0.07433944965772586,0.09846707830576526,1
55,0.38762077904025566,-0.17485116765101583,0.06923596289960926,-0.10933214628196153,2
56,0.407723172456128,0.019911087463779245,0.039688755612459804,0.17652835803427314,2
57,0.023098412064680707,-0.15568207588378066,0.14369545050249002,-0.006443851863436655,2
58,0.509396063624006,0.12112322241936194,-0.06949146049825417,0.015858029656615886,0
59,0.3377489735198667,0.2639348436739301,-0.03363436249880094,0.07939811401912389,0
60,0.052770821556669616,-0.34563294296938973,0.16438435260540038,-0.005927403332529863,2
61,0.10881936268418624,0.25807445531752676,-0.12357342830238124,-0.010510687180834028,0
62,0.4606536146964205,0.11732139410903547,-0.04822979996806159,-0.029274824788858275,2
63,-0.17173188737333564,0.23377426380963948,-0.02014861116719737,0.19391884548953023,0
64,-0.24712534470380818,-0.27326624083348,0.05141205850364499,-7.289809582669976e-05,1
65,-0.3807730057479956,0.2680430986762749,-0.06045493907272668,0.01050248052788261,0
66,0.10205307882719071,0.12901845801402892,0.045551861245314476,-0.14488627982714172,0
67,-0.2920135489298199,0.26353973076143644,0.11367972819423436,0.0026772553833610446,0
68,0.33141849306923166,0.2071294010946963,0.13741517634043915,-0.15308350734245124,0
69,-0.491653826607291,0.25759282599068817,0.15349860128064774,-0.1261953409473484,0
70,0.005910462559672093,-0.4661411597706268,-0.13591886454455793,-0.007538487325316712,2
71,-0.20324196807470643,-0.12280424198156219,-0.11383394581939658,0.10356613557324114,1
72,-0.42642255443515836,0.039538853661569257,0.03520004783865002,-0.02468983837779229,0
73,-0.6548016231245722,-0.0036209558211639297,-0.0820878592795913,-0.04865693922212875,1
74,0.0508598415343706,-0.3601387664270792,-0.018906914571024985,-0.024821786453722017,1
75,-0.31080705127699554,0.17802866190364955,-0.11706418977650715,0.08399831115797228,0
76,0.5365297292870225,0.1880136253020836,0.02508617597504717,0.1826317868809834,2
77,-0.36567565054849765,-0.05247793199111888,-0.04947808146759422,-0.07301961429876809,1
78,-0.4011405146899087,0.14862426976757215,-0.009615252717150332,-0.030029431654648685,1
79,-0.5172754633796729,-0.06608383003199836,0.12430468602393248,0.0322004312740487,1
80,-0.5088699647071037,0.2737144684972289,-0.10213118430726836,-0.057468699866531726,0
81,0.5207670544282191,0.14626299628756737,-0.34451339933650155,0.024158032334174625,2
82,0.4628116573245706,0.17437697857953263,-0.011987907122219699,-0.09645313176056046,0
83,0.5271457154821629,0.11996375296740282,-0.04839790406288595,0.08057655494396396,2
