,feat1,feat2,feat3,feat4,class
0,0.8471949226644326,0.6842627676570848,0.28941763669164944,0.3452892831720952,2
1,0.2388321876819584,0.6198142312139276,0.38518366138265736,0.289263408851702,1
2,0.269684232993168,0.7600517972067453,0.5700250352626379,0.5819306382169351,0
3,0.34043419938411973,0.2814566858048697,0.4325187763907823,0.2686999960761187,1
4,0.38189711242351854,0.18567772635188007,0.256800769998475,0.3724922423240652,1
5,0.5886711633788646,0.16191064456192555,0.547564636247291,0.4275030130199654,2
6,0.3966342835704332,0.20232956374291583,0.6369999243690214,0.2815860615292181,1
7,0.7592302697375217,0.23626358650090049,0.3601494404538832,0.5243453755404706,2
8,0.7814426728811923,0.4395615746539066,0.3583633868963306,0.4899671584420705,2
9,0.45852042821725875,0.08145307792720574,0.3805788022567853,0.4168266763556602,2
10,0.29350497770567785,0.5638940637776202,0.5257770041751642,0.5973590073044999,0
11,0.19643201328761062,0.6450877791977065,0.5118693351889747,0.2479934652767323,0
12,0.18785385116350994,0.5718892861528333,0.4526433881748508,0.2684221763140242,1
13,0.11153481828890133,0.48442261761523897,0.45456761442159266,0.5164842915900328,1
14,0.6456307808143669,0.40661145297999574,0.43808323457344955,0.26555864606526336,2
15,0.7902220348038367,0.6584723399374952,0.49884724591352503,0.4558530508257225,0
16,0.6774412980418381,0.3992567681825758,0.4260795554304418,0.4326392523734819,2
17,0.608902698515355,0.21080098138861436,0.321654610871845,0.4474749657686788,2
18,0.8421575179225484,0.7555977405158376,0.4852909742336502,0.4755582193057762,0
19,0.42285231076724356,0.19394460418051346,0.35957118224821205,0.5877457154766172,1
20,0.9255950761179239,0.7713855455047671,0.5646105089674986,0.5023255484748991,2
21,0.8893018817455561,0.7396018358200878,0.5051167808658437,0.38029745758375133,0
22,0.8737579690069845,0.3574540536675228,0.4630060228537847,0.27793055428374336,2
23,0.1390851138875081,0.4497213022928524,0.6878181601709379,0.5783093644851816,1
24,0.7401508495597572,0.2600772279432935,0.477949412996833,0.32175124140618605,2
25,0.5363965009252207,0.6176895118805837,0.28891497358264295,0.6633250173422891,0
26,0.3983369107750388,0.5952422935686358,0.6243641036321597,0.1980633992385662,0
27,0.3128002681360984,0.2678292209695524,0.5556981251447523,0.37208185509865815,1
28,0.7100023194109686,0.3442348354264846,0.5291058714182992,0.46262803270751557,2
29,0.348216945618023,0.24562731321760442,0.4235922075393137,0.3403322971005844,1
30,0.46652813838124235,0.11793040959208068,0.37602436748989876,0.3622746329532143,2
31,0.01957317017559207,0.7294690862571943,0.5974307743985723,0.6353639578213534,0
32,0.1461511979896672,0.8129541131444818,0.3710929528088257,0.45622075813816343,0
33,0.029666799826867762,0.811650250587234,0.5533462162915839,0.4173436766263701,0
34,0.8526721208255257,0.5566929791432093,0.5256282133884854,0.410769004494197,2
35,0.7697639914544383,0.5982754374949407,0.5854997483611314,0.35084109198082897,2
36,0.8282655740701508,0.6703778667834503,0.5749010228577421,0.4067749831791666,2
37,0.6331727423686192,0.4099187569466727,0.4551732173264535,0.21426581897937627,2
38,0.3224944955074093,0.6972045321596948,0.22641175734874042,0.43954922638401406,0
39,0.2578653895148021,0.5991834298238795,0.4152200733116361,0.11639553141485948,1
40,0.4201826900994544,0.3638421025878813,0.42749796524643113,0.2868505513439385,1
41,0.8092629432323981,0.5784324458315033,0.50743674975694,0.44764147872227783,0
42,0.13997262576919278,0.6216798795174574,0.5524840263320792,0.5053329387674234,1
43,0.25982391993251464,0.39943452968603044,0.5874273583330695,0.4844885322415504,1
44,0.7921226350171098,0.7527418640458252,0.3672249094797758,0.31103982677304637,2
45,0.2501635713415149,0.6271026287760688,0.492869639547009,0.1862205415343226,0
46,0.715965060122239,0.5263625797895914,0.6792043101359636,0.4246004899465362,2
47,0.7671026890089192,0.27501187546674677,0.33138660076194537,0.45151913724787685,2
48,0.21180050702447395,0.6048942244033422,0.3917188396821122,0.499204628697084,1
49,0.8504672834807543,0.553962610624912,0.47925272083487047,0.28290900909602446,2
50,0.6742211381396783,0.6499606882138081,0.6658154785666782,0.4774403500857421,0
51,0.4151875480068844,0.17037595180069887,0.6272988185783008,0.4399839168473582,1
52,0.3507853730356738,0.6576707619985269,0.573952314367357,0.45352501423658664,0
53,0.7822070447816665,0.48439333996100703,0.48440106690315976,0.34909810167134975,2
54,0.17778270224855824,0.45582442231128156,0.5738371402525425,0.411412395543036,1
55,0.7390042954904248,0.32474819743969874,0.25016237936484376,0.5046381269272403,2
56,0.7518011897638746,0.4989283923551822,0.6179112869403793,0.2871698434192679,2
57,0.5069527537068106,0.34205215292551466,0.46485232776770374,0.5246122955197685,2
58,0.8165247384432723,0.5894433468468847,0.4950435217018812,0.5390382153349043,0
59,0.7072566901199319,0.7174012362510791,0.7746390825600524,0.4493446103247776,0
60,0.5258414933009782,0.17205692265680622,0.29182075415970055,0.263359290059587,2
61,0.5615221775834942,0.7120879677557941,0.6725539129041441,0.7098596223869588,0
62,0.7854964102276771,0.5861594535146744,0.5093189015283459,0.5523322916137013,2
63,0.3829253587480585,0.6903093559414061,0.7735835117365357,0.44553634614631304,0
64,0.33493061372938127,0.236807971389028,0.48194391326163216,0.49564856469837437,1
65,0.2498520423019908,0.7209419530276429,0.5725707855065101,0.3088884773238254,0
66,0.5572142649783606,0.5965717953542063,0.2897324418052445,0.3662674840842041,0
67,0.3063550443605947,0.716971216446735,0.47566372678086355,0.7533528200691004,0
68,0.7032262216308698,0.6663786223129521,0.23868898803245714,0.5149145786228438,0
69,0.17926599758310702,0.7116488564381721,0.23252392683429401,0.42077614541536074,0
70,0.4960107228393123,0.06424767035664447,0.5658430425503784,0.4239182218445557,2
71,0.3628664788428122,0.37129223620829716,0.6556840682594293,0.3118599916188051,1
72,0.2207908161978523,0.5165121740758792,0.41423871045754446,0.3308277404682189,0
73,0.07540720691307373,0.4779111656753063,0.484332691718808,0.4511320824789218,1
74,0.5246247613712819,0.15898702044292556,0.3392259785052305,0.3209686744730945,1
75,0.2943914446312925,0.6404386943312473,0.6587850434144227,0.2122520077740052,0
76,0.8337981492480182,0.649357230694823,0.6573999706468872,0.2910234960385084,2
77,0.25946165073611793,0.43425130830020153,0.47309833977104643,0.49415412994478575,1
78,0.23688504261571225,0.6140848934718045,0.43191236248258325,0.3713229182301186,1
79,0.162954858015676,0.4220537450929648,0.3210492502279857,0.09523501968055842,1
80,0.16830591110471582,0.7259453767042171,0.5171941995981556,0.49405277919795226,0
81,0.8237643147273934,0.6120152534438938,0.8174670661452882,0.5288126938642084,2
82,0.7868703594658714,0.6371017410650393,0.38490852249839475,0.5641868000165822,0
83,0.8278246134504466,0.5884704666644236,0.6469173452047987,0.2299923985460277,2
84,0.28882909772127074,0.3148148847609864,0.5192612111952619,0.21359940904784783,1
85,0.493313813747029,0.29258803819854445,0.29410173406231127,0.2759015969162132,1
86,0.615547684029662,0.162790774261527,0.5390403447988563,0.5068403561860025,2
87,0.7251499527403964,0.3023353750524409,0.5707669892200335,0.3657438056741196,2
88,0.1955065338568524,0.5891041398461598,0.6141612657157759,0.3938526177670169,0
89,0.7131836487143481,0.25636809526495813,0.5230989270887819,0.6882371027583905,2
90,0.5130166110239651,0.7294299921594913,0.4933688499729507,0.06272875617947005,0
91,0.45375924261046796,0.7920124684277696,0.8019135848410492,0.34060646412114826,0
92,0.0512765845115189,0.6333429286391489,0.7286983318070952,0.18885404624835134,0
93,0.21305205051694603,0.4379355955714149,0.4756564568998306,0.399041427056346,1
94,0.3151452277562329,0.2441183421637234,0.3850850819121887,0.2697509296041991,1
95,0.5252309646670749,0.10216202803154478,0.5651816899689303,0.5229831456090245,2
96,0.44435054865599316,0.6095133085678223,0.521734873796076,0.44764107043684837,0
97,0.5325158718108621,0.8232958023194803,0.3963701619139185,0.4306867084193336,0
98,0.7937116473387253,0.7873896742568559,0.3798625795010282,0.48952009043727224,2
99,0.7148610435639877,0.44687440175340865,0.44004028715596305,0.5663181460713116,2
100,0.36316644833124895,0.21663599056183092,0.453981924146899,0.3647849147733958,1
101,0.08034710505649217,0.5650241241728361,0.5633000157909003,0.3103857879313637,1
102,0.5135428165874106,0.6892619796320896,0.6702695494289166,0.2741370301423593,0
103,0.8608742693884865,0.6558689071014167,0.5708332097072717,0.38548298534153175,0
104,0.2925378509850375,0.3409897460168895,0.5002366029950083,0.481442380505652,1
105,0.6081206380686712,0.7016299561388496,0.504768391253212,0.4188223542784564,0
106,0.5968146455223624,0.7251395318217961,0.11335516211380564,0.39065696716472,0
107,0.1445824250498126,0.5446087810029644,0.49259678420480707,0.7234975480583825,1
108,0.3699354041611164,0.6613149288631909,0.6491479338663166,0.4878427886366592,0
109,0.25779807411882855,0.19376091312667787,0.631598906446182,0.5502730072414302,1
110,0.5264553320845247,0.16416253793942165,0.3615305808084357,0.47727607130461874,2
111,0.18744788323052863,0.6709914252376153,0.4182605164898364,0.5394805821139194,0
112,0.2868603597724597,0.5215197325278633,0.6158866884777392,0.3586005632507984,1
113,0.7566263989108377,0.5710699704393752,0.3894631328003488,0.2818336057669696,2
114,0.697804913727359,0.4547620358811418,0.5356203495069561,0.4697763022363022,2
115,0.7866544209383238,0.4989389501282602,0.33115532178348717,0.27823414569329147,2
116,0.5090343742046378,0.1855054157838238,0.41129449063189727,0.37821121369868754,1
117,0.2318778753608397,0.6825442251672342,0.38278149919931387,0.42656448941161035,0
118,0.1332861337155583,0.7195284704561972,0.5507690703241618,0.46494422985126405,0
119,0.2857796982604931,0.35533119240024114,0.44444961846523723,0.30873150811492345,1
120,0.31440189168883775,0.7669417961847871,0.535045694556419,0.5285144619664488,0
121,0.44452374582594556,0.18583519538337245,0.43985128664574435,0.1473176763917683,1
122,0.474490600261245,0.7437292181151374,0.46792771559378654,0.520814636287068,0
123,0.6156142087739107,0.14931628860515112,0.4126047621054595,0.37506763436275314,2
124,0.557336927153658,0.13586957304369962,0.5114071002202006,0.49742862090831297,2
125,0.06723215607233973,0.6189830038436761,0.532634320069116,0.38108648268600226,1
126,0.5199533163006551,0.11022730053147245,0.4766833863028821,0.348194364870415,2
127,0.5997472379717902,0.7462730486711261,0.5696439827380574,0.4635252287678899,0
128,0.34534389438982926,0.21375579248982446,0.5322690036036546,0.6254161964352956,1
129,0.6131891873220217,0.2446792055947212,0.33855685080177644,0.25756816772687186,2
130,0.19452457427159725,0.43369336453121526,0.3731374908021113,0.16584491794807799,1
131,0.7564974045379256,0.3529482840660162,0.44170642390182074,0.2048602869013395,2
132,0.10182164519789488,0.589452459362132,0.43505205894771215,0.3589035235100408,1
133,0.4782655997521465,0.1521971796423225,0.33627238216694855,0.3160618587287405,2
134,0.33710133656933805,0.1770960774095946,0.5800807628865131,0.33793457816558764,1
135,0.4850731507448486,0.20259419670574486,0.41795662336066003,0.5337151084453835,1
136,0.87703602452192,0.5003566044383847,0.5871534934665216,0.42806001308213404,2
137,0.11771408563805541,0.6937985050761495,0.4406261904963061,0.29044973701740495,0
138,0.9323378652729177,0.6543237763571699,0.2617345925054896,0.6473699528167866,0
139,0.6833728343505661,0.366726790642775,0.6363992917861856,0.2128058113808952,2
140,0.41545791307024804,0.23605933274023375,0.5033946311145413,0.3919233923655696,1
141,0.7417305298772437,0.4967613354671009,0.3697733506192838,0.5379461394369714,2
142,0.20500182251477955,0.4096993250873032,0.2752662461678179,0.31335324970446415,1
143,0.8271627393538615,0.5560199234741852,0.6394985403605927,0.41503825770268815,2
144,0.3058063063095021,0.2816353384846689,0.5819176657009306,0.34042300082792765,1
145,0.36070898633517695,0.5585417591392087,0.45890989245574954,0.3571837638494416,0
146,0.2677041174989348,0.34232241559251353,0.7371854846722976,0.5257981772115242,1
147,0.5002715554903718,0.708073750148946,0.2688482122086439,0.49417937777821763,0
148,0.741745476444292,0.3675684991354501,0.531270562677794,0.4946467748346065,2
149,0.35140506863425225,0.3561193105317201,0.4698473882959513,0.18292285312455953,1
150,0.28600523036484576,0.3892354978961602,0.5135648027963023,0.35210973769799603,1
151,0.2794445410023698,0.36659986385232624,0.5642172494383474,0.5914847606842103,1
152,0.5444830455774924,0.15006345513439862,0.5089924575914323,0.4418538935141366,2
153,0.7373692505356438,0.4516479020207674,0.5482879796566726,0.26879753607104906,2
154,0.4613492459071076,0.08998131721128261,0.43817971772389014,0.30876806947695934,1
155,0.29682867692646664,0.6330060437186135,0.5061908122095942,0.4626633456409774,0
156,0.8964906056622841,0.5714051810814282,0.5306700606823783,0.20944007561632547,2
157,0.3862899253815441,0.23496117494530802,0.6226839411872325,0.4308467244299021,1
158,0.4874501514544029,0.17319759537799168,0.4987267022022222,0.43939725308619043,2
159,0.11308989231323308,0.646957451048928,0.2748725064615737,0.3718801330218743,1
160,0.15655243981137684,0.654885254888317,0.5957941435823271,0.40561085854512663,0
161,0.15553885354367863,0.4405779708442012,0.5015333155869744,0.2515646549189331,1
162,0.8563483692923717,0.6391759223983998,0.44703502081533375,0.3503886555356655,0
163,0.8206992361789374,0.5428379327385623,0.4860421595574252,0.24794346102380527,2
164,0.15585927237114755,0.41560660292734597,0.41871020740559245,0.5436732391951842,1
165,0.6698108619372454,0.2533159864076792,0.3637178237201895,0.4740064397478534,2
166,0.8819084921723992,0.5587389647591214,0.5640642690111615,0.2524386069090192,2
167,0.6893589318431955,0.303268196242216,0.22226891344491734,0.2632273691689309,2
168,0.4163967117930323,0.27212866061461294,0.3839377502124749,0.296656262366706,1
