,feat1,feat2,feat3,feat4,class
0,0.8471952249338589,0.6842687701144328,0.6715757216616687,0.5761252675766114,2
1,0.23883255872503745,0.6198693560932802,0.4940099603358508,0.5135256998163762,1
2,0.2696847732580627,0.7600523751265342,0.525677066563295,0.3820042252357147,0
3,0.34043389980623784,0.2814511296676445,0.5338902420329723,0.6161164781267015,1
4,0.38189730411121603,0.18569870041952502,0.5946077931245592,0.7059505220875031,1
5,0.5886718109275302,0.16186353436392759,0.5577916562942054,0.3042416082883467,2
6,0.3966346658783061,0.20232444221452905,0.3400537604070233,0.35526637445333614,1
7,0.7592312090234719,0.23625112021261757,0.6610809037350439,0.49772574366787625,2
8,0.7814424589957913,0.4395610969621912,0.6402606362094514,0.632849149350476,2
9,0.458520774242946,0.08145658048583831,0.5105007896363867,0.5738423610244541,2
10,0.2935051676007161,0.5639074427658498,0.3814996907704922,0.6345934720720894,0
11,0.19643198138749857,0.6451149469804794,0.510204991402388,0.3121699254561188,0
12,0.18785425011529444,0.5719115121678701,0.5185254074929218,0.5055433870188355,1
13,0.11153479428044805,0.48444996410014896,0.6071888648857818,0.3490784152658975,1
14,0.6456307761828469,0.40663286423739897,0.5394179037522098,0.5040968472627239,2
15,0.7902221691703051,0.6584712313088856,0.36837022310396994,0.7530301056993239,0
16,0.6774416968554724,0.39929119257739515,0.40791092570718146,0.5671760795939313,2
17,0.608902789154067,0.21083778027724853,0.5610214956446887,0.580761507861574,2
18,0.8421580081968394,0.7556156777733777,0.5025983134895881,0.49321421421250744,0
19,0.42285268343662774,0.19392366511658876,0.48460738795061475,0.8540393733830192,1
20,0.9255950866839973,0.7714003926547541,0.43498513202309164,0.4587575988393744,2
21,0.8893019318496045,0.7396791484753521,0.2632360985098828,0.6828415900864176,0
22,0.8737582118892967,0.3574737082862266,0.4906048751709809,0.4217345598669223,2
23,0.13908557753735734,0.4497288670420703,0.3163379625602816,0.37765179033030677,1
24,0.7401513384794323,0.26009004653395373,0.47164157224743297,0.48860902572023535,2
25,0.536397117207,0.6177191421568937,0.46885628439563726,0.9419192185954575,0
26,0.3983373492165447,0.5952385902347636,0.3923032253051347,0.4038706936528065,0
27,0.31280041567440364,0.26784631873792775,0.2652841141718565,0.6240530937173316,1
28,0.7100030542714082,0.34424414039488144,0.4874228268182461,0.2913835189158631,2
29,0.3482166175713583,0.2456519576282665,0.4893259307648995,0.6151868978327056,1
30,0.46652871898755177,0.11793891523007694,0.48528862351635116,0.5803204037804268,2
31,0.019573102644684925,0.7294910950816205,0.484413229792435,0.3489893386796933,0
32,0.14615097359548979,0.8130471286440693,0.3666411676576887,0.8094784496239719,0
33,0.02966693083941241,0.8116825451588152,0.5263967379089076,0.3247991145911362,0
34,0.8526728768094054,0.5566972428932628,0.39194162360196744,0.4459101050705968,2
35,0.7697642993248358,0.5983351336590002,0.22416243620518544,0.5268371582131038,2
36,0.8282664355029646,0.6704088252301297,0.43472671859388073,0.36907066425935414,2
37,0.6331732114756977,0.4099682991715481,0.33620021627402424,0.6122872086887214,2
38,0.32249567979475857,0.6972105045951769,0.711435069393917,0.5669397860826375,0
39,0.2578660629696318,0.5991846694906999,0.5583437773594011,0.47392656269463806,1
40,0.42018244873281374,0.3638635578702616,0.4040346138425799,0.6967383655642185,1
41,0.8092640779605721,0.5784230013340178,0.5775642926173805,0.30614700417090657,0
42,0.13997298301271072,0.6216664423551049,0.5804149248279352,0.3135432399922947,1
43,0.2598239070366437,0.39943397759515065,0.5303554569422279,0.3648587924317639,1
44,0.7921229867322401,0.7527769753760056,0.6335434958954473,0.44594014013742117,2
45,0.2501642520585156,0.6271028619065919,0.5668558611814037,0.29875383037313885,0
46,0.7159657783898506,0.5263411070584774,0.4158588234328918,0.24547550990568734,2
47,0.7671030935414798,0.275066455969513,0.4913770358090773,0.5954338180509053,2
