,feat1,feat2,feat3,feat4,class
0,0.43130782723884065,0.5527762630770396,0.011499635118098275,0.5398707605394192,6
1,0.08832543675214471,0.5592405523487061,0.09469491907952969,0.3798431441295676,3
2,0.8349523084227228,0.5616632042521115,0.09877368918815885,0.30930451217598043,2
3,0.3639595953014103,0.09925847549787692,0.0607635251405519,0.48391566514872447,6
4,0.3642462994801143,0.1722632154242391,0.029233098971980814,0.5049923560662986,6
5,0.36586815106773907,0.4283285261939929,0.008689443058175858,0.5189918679650674,6
6,0.15092489252962432,0.5325265516836853,0.07478868708144423,0.3319620953840752,7
7,0.07185494020129868,0.20438775843312346,0.10454239958526246,0.34598796698877154,1
8,0.4556999379605033,0.2734365479498705,0.9043265881122107,0.8143817944859368,3
9,0.36787008693716466,0.428149487224981,0.05702721639956326,0.701243052820562,1
10,0.4086651867648564,0.7031861008796789,0.05241523306146902,0.47893141411407686,4
11,0.1698941399876112,0.7720318008345413,0.12733031288232005,0.31387812033915713,5
12,0.08866317937755258,0.6046218508448544,0.10547438267803493,0.3333699165164239,5
13,0.43807080727498704,0.22977644091741625,0.012360621900700447,0.5226312777260551,6
14,0.11755510201578087,0.6057782065486026,0.10312197360497599,0.3278921761575303,7
15,0.19509493707129266,0.79732949190535,0.12931342805593266,0.3283663781430652,5
16,0.5313309394239918,0.06864143210248136,0.06873266776553241,0.6226981438957205,1
17,0.40162758344548527,0.5324813894732641,0.014663712693800304,0.5362629454040658,6
18,0.44435832660118924,0.7156741558622515,0.05985771029544052,0.44586222589636176,4
19,0.5097389206673839,0.5826494025924265,0.03089964235288524,0.46085203162826294,4
20,0.1326617758707364,0.6953815129329453,0.11287225895308389,0.3373568161617183,5
21,0.1791214003136076,0.7127216043456817,0.10003219461538908,0.3550140327365771,1
22,0.1568963257493295,0.5837506486964178,0.07933023165826669,0.4674048589508928,3
23,0.9373366989158889,0.35831812971998067,0.13571597518862785,0.2608060304466746,2
24,0.05427811964821222,0.38839917029666116,0.10264308141123192,0.28225555850258655,7
25,0.3506341816251667,0.917606449469863,0.15622944242443756,0.34197255895676404,5
26,0.034018867468959824,0.11655865507172619,0.14946772601982455,0.3029067923427582,3
27,0.3697453646804906,0.006813205427503688,0.07964371672016499,0.43862796780650487,6
28,0.8729300049504063,0.31237644171554335,0.09921360224346622,0.3212306532022455,2
29,0.320588088105748,0.13997502055355754,0.22531220801626808,0.8655263428126849,3
30,0.14366676413790389,0.539561165326441,0.08378326304429384,0.3048150430289728,7
31,0.08406402797415347,0.4598593788192929,0.08037527930693467,0.4169726801489458,5
32,0.03656592567356409,0.2956394309390693,0.11508385491822812,0.36699609645935244,5
33,0.24838403664573772,0.4350235090072557,0.027726307239392692,0.541345051264608,4
34,0.07754440945357799,0.29230304755198255,0.10520473544649284,0.2598616455336697,7
35,0.14700924339204602,0.5882882915020389,0.08399810321277891,0.3341231789367596,7
36,0.14657430619861858,0.19695147536026258,0.1032924938873257,0.19467808886166765,7
